"","dataSet","observation"
"7853","split",-5.47931021574
"7854","split",-5.04202617985
"7855","split",-5.32348010962
"7856","split",-4.8676285962
"7857","split",-5.81922601496
"7858","split",-4.67527478861
"7859","split",-5.60459836666
"7860","split",-4.70662850735
"7861","split",-5.69538384916
"7862","split",-6.0200585185
"7863","split",-5.67754978149
"7864","split",-6.16382429777
"7865","split",-6.17518628574
"7866","split",-5.50850141652
"7867","split",-4.92534577486
"7868","split",-4.38431974208
"7869","split",-5.67975816142
"7870","split",-4.95171665497
"7871","split",-5.14830886778
"7872","split",-4.75332673685
"7873","split",-5.30998650576
"7874","split",-5.0355999942
"7875","split",-5.5893237984
"7876","split",-5.24189707717
"7877","split",-4.84313098499
"7878","split",-6.33206110073
"7879","split",-5.79403277043
"7880","split",-4.70277852027
"7881","split",-5.13214898922
"7882","split",-6.38861148088
"7883","split",-5.220607857
"7884","split",-4.53174788386
"7885","split",-5.11145618826
"7886","split",-4.87554863442
"7887","split",-4.73104266371
"7888","split",-4.89982311591
"7889","split",-5.61333202058
"7890","split",-5.28190938303
"7891","split",-5.43325762054
"7892","split",-4.83429822451
"7893","split",-5.28177461926
"7894","split",-5.58258395483
"7895","split",-4.57389873664
"7896","split",-5.5063721753
"7897","split",-6.08803878165
"7898","split",-4.8885952639
"7899","split",-5.20073733152
"7900","split",-4.76526238111
"7901","split",-5.50300644724
"7902","split",-5.01002237269
"7903","split",-4.56854973552
"7904","split",-4.99088334245
"7905","split",-4.9494663312
"7906","split",-5.51883261791
"7907","split",-4.80487209707
"7908","split",-4.80213146947
"7909","split",-4.57465590707
"7910","split",-5.64814795655
"7911","split",-4.60121627033
"7912","split",-4.75193705501
"7913","split",-5.62561959238
"7914","split",-5.04456974994
"7915","split",-4.49978008135
"7916","split",-4.98715067241
"7917","split",-4.5565915707
"7918","split",-5.14333991061
"7919","split",-5.35058688839
"7920","split",-5.86945614563
"7921","split",-5.92569588177
"7922","split",-5.2077223506
"7923","split",-5.38471406005
"7924","split",-4.53120579058
"7925","split",-4.61440681099
"7926","split",-5.24061444623
"7927","split",-4.98885981881
"7928","split",-5.67795531902
"7929","split",-5.01648598712
"7930","split",-4.54156104322
"7931","split",-6.15282933284
"7932","split",-5.09677253242
"7933","split",-4.72961313704
"7934","split",-4.66306777071
"7935","split",-4.52191019171
"7936","split",-5.69809680764
"7937","split",-4.74387990278
"7938","split",-5.2956916661
"7939","split",-5.13074601886
"7940","split",-5.36166944035
"7941","split",-5.11878261376
"7942","split",-5.01304338396
"7943","split",-4.49701660857
"7944","split",-5.54681529474
"7945","split",-4.2419671803
"7946","split",-4.44761638505
"7947","split",-4.13368498246
"7948","split",-4.64287199285
"7949","split",-5.02508332976
"7950","split",-4.70236545168
"7951","split",-5.09055189048
"7952","split",-5.06694180694
"7953","split",-4.23283414004
"7954","split",-4.07023867992
"7955","split",-4.5319098135
"7956","split",-5.37319393661
"7957","split",-4.43265815453
"7958","split",-4.71788727493
"7959","split",-5.24381548648
"7960","split",-4.72349300312
"7961","split",-4.67052870222
"7962","split",-4.29414897686
"7963","split",-5.09463602596
"7964","split",-5.45182235192
"7965","split",-4.55327929597
"7966","split",-4.64847732077
"7967","split",-4.34116854778
"7968","split",-4.7680153059
"7969","split",-4.12089352856
"7970","split",-4.87547052092
"7971","split",-4.5236989146
"7972","split",-5.18671196092
"7973","split",-5.93872798767
"7974","split",-5.51234896729
"7975","split",-4.45889134756
"7976","split",-5.0450959622
"7977","split",-5.1550168377
"7978","split",-4.54073748143
"7979","split",-5.03409780826
"7980","split",-4.64335846011
"7981","split",-5.12309874782
"7982","split",-4.02926545172
"7983","split",-4.67001868417
"7984","split",-4.47182920199
"7985","split",-4.88264976531
"7986","split",-4.08119065347
"7987","split",-4.88929324177
"7988","split",-4.77610026828
"7989","split",-5.01184282048
"7990","split",-4.21326616211
"7991","split",-5.41749121213
"7992","split",-4.75777227459
"7993","split",-4.05439828942
"7994","split",-4.36969397933
"7995","split",-4.2275024285
"7996","split",-5.95283411767
"7997","split",-4.49821454402
"7998","split",-5.44399859038
"7999","split",-4.07447602206
"8000","split",-3.62501338056
"8001","split",-4.48887115454
"8002","split",-4.07709755305
"8003","split",-4.3909052103
"8004","split",-5.10383398532
"8005","split",-4.26341276142
"8006","split",-4.99427002796
"8007","split",-5.05526382946
"8008","split",-4.41995419891
"8009","split",-4.00941400783
"8010","split",-3.93503835137
"8011","split",-4.33582776802
"8012","split",-4.92568814446
"8013","split",-4.20484490397
"8014","split",-4.40698170629
"8015","split",-4.69119575522
"8016","split",-4.69160182663
"8017","split",-4.19115523389
"8018","split",-5.48096436414
"8019","split",-3.76575786377
"8020","split",-4.57478847398
"8021","split",-4.29537035334
"8022","split",-4.49287094133
"8023","split",-4.42828394867
"8024","split",-4.31955555109
"8025","split",-5.69957151867
"8026","split",-4.13652801755
"8027","split",-4.16156252465
"8028","split",-5.27571216406
"8029","split",-4.88418449448
"8030","split",-3.95430606031
"8031","split",-4.34154615687
"8032","split",-3.98575651151
"8033","split",-4.30384376901
"8034","split",-5.14671246088
"8035","split",-4.00487878214
"8036","split",-4.5958966861
"8037","split",-5.01385807344
"8038","split",-4.42922533513
"8039","split",-4.30778145454
"8040","split",-3.80396541725
"8041","split",-3.8618206968
"8042","split",-4.85261170818
"8043","split",-4.46579208212
"8044","split",-4.50662000133
"8045","split",-4.43474327523
"8046","split",-3.51797814991
"8047","split",-4.51985383101
"8048","split",-4.16275427854
"8049","split",-4.08277409016
"8050","split",-4.61433053405
"8051","split",-4.77635472032
"8052","split",-3.67841961475
"8053","split",-4.1313754846
"8054","split",-4.12641722862
"8055","split",-4.19904393813
"8056","split",-4.13146737451
"8057","split",-3.71704412537
"8058","split",-4.39821651183
"8059","split",-4.24765743603
"8060","split",-4.21806498122
"8061","split",-4.30007042456
"8062","split",-3.60350520129
"8063","split",-4.55950122613
"8064","split",-4.77490902413
"8065","split",-4.03083569578
"8066","split",-3.60363291967
"8067","split",-2.68
"8068","split",-3.78813190994
"8069","split",-2.68928930483
"8070","split",-2.68420407239
"8071","split",-2.68
"8072","split",-2.68661857137
"8073","split",-2.68237983322
"8074","split",-4.22886682169
"8075","split",-2.68565459389
"8076","split",-2.68570403147
"8077","split",-2.68804548875
"8078","split",-4.71771802
"8079","split",-2.68765455092
"8080","split",-2.67362620678
"8081","split",-2.6842169589
"8082","split",-4.62169369958
"8083","split",-2.67292321631
"8084","split",-2.69084706338
"8085","split",-2.68262846211
"8086","split",-2.6792638084
"8087","split",-2.68587193199
"8088","split",-2.67791149705
"8089","split",-2.67811531431
"8090","split",-2.67145489231
"8091","split",-4.04102867437
"8092","split",-2.68699980886
"8093","split",-2.66589474168
"8094","split",-2.68304761167
"8095","split",-2.67697485028
"8096","split",-2.68530848755
"8097","split",-2.68351579733
"8098","split",-2.66809966794
"8099","split",-2.68613518894
"8100","split",-4.67465844893
"8101","split",-2.6599182482
"8102","split",-2.66697809687
"8103","split",-2.68502791519
"8104","split",-2.67700703223
"8105","split",-2.67995632475
"8106","split",-2.68171698684
"8107","split",-2.68778033963
"8108","split",-2.68951436907
"8109","split",-2.68839640756
"8110","split",-2.66220726441
"8111","split",-2.68865444578
"8112","split",-2.68763166282
"8113","split",-2.68347758724
"8114","split",-2.68892501319
"8115","split",-2.684229937
"8116","split",-2.68675598534
"8117","split",-2.68291128178
"8118","split",-2.60154172683
"8119","split",-2.68415374444
"8120","split",-2.68600861053
"8121","split",-2.67675295654
"8122","split",-2.68953516469
"8123","split",-2.67936068145
"8124","split",-2.6889903791
"8125","split",-2.68895814045
"8126","split",-2.68860058084
"8127","split",-2.64236171717
"8128","split",-2.68463603832
"8129","split",-2.67893147806
"8130","split",-2.68090429963
"8131","split",-2.6894992004
"8132","split",-2.68077506492
"8133","split",-2.68124127271
"8134","split",-2.68229923044
"8135","split",-2.67971714093
"8136","split",-2.68782902916
"8137","split",-2.68942412649
"8138","split",-2.68857166319
"8139","split",-2.67980478279
"8140","split",-2.68363340762
"8141","split",-2.6588062826
"8142","split",-2.66496121766
"8143","split",-2.67366168738
"8144","split",-2.64652378576
"8145","split",-2.67382346778
"8146","split",-2.68398612295
"8147","split",-2.68897398602
"8148","split",-2.68251221125
"8149","split",-2.68644055494
"8150","split",-2.68281818136
"8151","split",-2.67286952227
"8152","split",-2.68296193312
"8153","split",-2.68335178173
"8154","split",-2.68218529837
"8155","split",-2.63394901676
"8156","split",-2.68036155962
"8157","split",-2.68695874448
"8158","split",-2.68739387385
"8159","split",-2.68704686466
"8160","split",-2.68341805695
"8161","split",-2.68267257932
"8162","split",-2.68318671399
"8163","split",-2.67327227486
"8164","split",-2.67033591456
"8165","split",-2.6870125861
"8166","split",-2.66403637598
"8167","split",-2.64812424571
"8168","split",-2.67756094018
"8169","split",-2.67999718749
"8170","split",-2.68284031939
"8171","split",-2.68749826668
"8172","split",-2.67349701603
"8173","split",-2.68648999355
"8174","split",-2.68072966002
"8175","split",-2.68037221036
"8176","split",-2.67329184191
"8177","split",-2.67534827844
"8178","split",-2.67992966942
"8179","split",-2.67302214056
"8180","split",-2.67432416392
"8181","split",-2.68232432467
"8182","split",-2.66444990357
"8183","split",-2.68070313367
"8184","split",-2.68824554282
"8185","split",-2.67368555242
"8186","split",-2.68637087339
"8187","split",-2.67541371737
"8188","split",-2.68461664427
"8189","split",-2.68731884572
"8190","split",-2.6540737292
"8191","split",-2.68480381656
"8192","split",-2.68552827266
"8193","split",-2.68214850561
"8194","split",-2.68356569822
"8195","split",-2.65915012481
"8196","split",-2.66743642076
"8197","split",-2.67733589555
"8198","split",-2.64717434306
"8199","split",-2.68638411406
"8200","split",-2.68469656191
"8201","split",-2.68313290682
"8202","split",-2.67652069776
"8203","split",-2.6762759085
"8204","split",-2.66501318772
"8205","split",-2.65619586419
"8206","split",-2.68772186516
"8207","split",-2.68067806275
"8208","split",-2.68212532788
"8209","split",-2.67120503677
"8210","split",-2.68517346486
"8211","split",-2.68412488519
"8212","split",-2.68711585502
"8213","split",-2.68531400884
"8214","split",-2.6821362563
"8215","split",-2.665439524
"8216","split",-2.63981069578
"8217","split",-2.6803777228
"8218","split",-2.68847652368
"8219","split",-2.67176292601
"8220","split",-2.66534918664
"8221","split",-2.66988039263
"8222","split",-2.64947435233
"8223","split",-2.68805582872
"8224","split",-2.67756034811
"8225","split",-2.68751817841
"8226","split",-2.68865859366
"8227","split",-2.65885297414
"8228","split",-2.67398110629
"8229","split",-2.68853593495
"8230","split",-2.63133701376
"8231","split",-2.67451761624
"8232","split",-2.68375158731
"8233","split",-2.68631921928
"8234","split",-2.67376846087
"8235","split",-2.67846691751
"8236","split",-2.66413244291
"8237","split",-2.6422489606
"8238","split",-2.68291697162
"8239","split",-2.68676201101
"8240","split",-2.68246114976
"8241","split",-2.68556589849
"8242","split",-2.68515191806
"8243","split",-2.67107498976
"8244","split",-2.65355691674
"8245","split",-2.68610625805
"8246","split",-2.68019818443
"8247","split",-2.65849988091
"8248","split",-2.66379338551
"8249","split",-2.57729193384
"8250","split",-2.62297748536
"8251","split",-2.67551389953
"8252","split",-2.68243375579
"8253","split",-2.68699886349
"8254","split",-2.67767642624
"8255","split",-2.6846013236
"8256","split",-2.68938027486
"8257","split",-2.67105070948
"8258","split",-2.64850112468
"8259","split",-2.65076808652
"8260","split",-2.6737021941
"8261","split",-2.6886373386
"8262","split",-2.62271266212
"8263","split",-2.68586574796
"8264","split",-2.68315154312
"8265","split",-2.68429097651
"8266","split",-2.68048664315
"8267","split",-2.68580280589
"8268","split",-2.68338411892
"8269","split",-2.6670912623
"8270","split",-2.6877213032
"8271","split",-2.6781000144
"8272","split",-2.68396953998
"8273","split",-2.68579820973
"8274","split",-2.68229192259
"8275","split",-2.67245818524
"8276","split",-2.65613993436
"8277","split",-2.68302006932
"8278","split",-2.6808783447
"8279","split",-2.64389437566
"8280","split",-2.22724834844
"8281","split",-2.68351685036
"8282","split",-2.42782268542
"8283","split",-2.67564309408
"8284","split",-2.68597528237
"8285","split",-2.50525910767
"8286","split",-2.63954741493
"8287","split",-2.65657408126
"8288","split",-2.66336376439
"8289","split",-2.6897024911
"8290","split",-2.67924661144
"8291","split",-2.6655241882
"8292","split",-2.6717212364
"8293","split",-2.50624635467
"8294","split",-2.66277692921
"8295","split",-2.67379345754
"8296","split",-2.64684096041
"8297","split",-2.48528748475
"8298","split",-2.67409535983
"8299","split",-2.66263394485
"8300","split",-2.6494178262
"8301","split",-2.68853827341
"8302","split",-2.67140151452
"8303","split",-2.68079679131
"8304","split",-2.67807067634
"8305","split",-2.68717163987
"8306","split",-2.56167053057
"8307","split",-2.51442434126
"8308","split",-2.68955256997
"8309","split",-2.66585754557
"8310","split",-2.66335285713
"8311","split",-2.67307652273
"8312","split",-2.67569087731
"8313","split",-2.67070089634
"8314","split",-2.61194604012
"8315","split",-2.65318266313
"8316","split",-2.67184205212
"8317","split",-2.65598676948
"8318","split",-2.68588318035
"8319","split",-2.6662416971
"8320","split",-2.31160859129
"8321","split",-2.55214348117
"8322","split",-2.60783632925
"8323","split",-2.67946397655
"8324","split",-2.68871868861
"8325","split",-2.61352403696
"8326","split",-2.55271158507
"8327","split",-2.67521259091
"8328","split",-2.19822216341
"8329","split",-2.57689736509
"8330","split",-2.6812531761
"8331","split",-2.5334651923
"8332","split",-2.68366033135
"8333","split",-2.68906197497
"8334","split",-2.46216130751
"8335","split",-2.68120225241
"8336","split",-2.67683932909
"8337","split",-2.66145737716
"8338","split",-2.68151492004
"8339","split",-2.51166265114
"8340","split",-2.45420647556
"8341","split",-2.68841331475
"8342","split",-2.49252430362
"8343","split",-2.65098799223
"8344","split",-2.68784600783
"8345","split",-2.68028078069
"8346","split",-2.29563052214
"8347","split",-2.50901282576
"8348","split",-2.68471470212
"8349","split",-2.68164494255
"8350","split",-2.41997497944
"8351","split",-2.33613359965
"8352","split",-2.68207978657
"8353","split",-2.61948299156
"8354","split",-2.67381011465
"8355","split",-2.40620816236
"8356","split",-2.30681307353
"8357","split",-2.29089003142
"8358","split",-2.6847787388
"8359","split",-2.66106171766
"8360","split",-2.43567231996
"8361","split",-2.44468448722
"8362","split",-2.39928600284
"8363","split",-2.68773916935
"8364","split",-2.61038217263
"8365","split",-2.60353881851
"8366","split",-2.5521272768
"8367","split",-2.51648409766
"8368","split",-2.61832438818
"8369","split",-2.27842142255
